5.350802534503165120e-01,1.301937078802007930e+00,8.174179763123757825e-01,6.231920079129201762e-01,6.112193109905330601e-01,7.152554605787506126e-02,4.897642824840296449e-01,5.121808639519465078e-01,3.804077775641538373e-01,1.655760341253611767e-01,1.125073235625592138e+00,3.557344104895926451e-01,3.055503995589481381e-01,2.798608429356055360e-01,4.649771704028587416e-01,4.968135942490500834e-01,6.442430656517572629e-01,6.208273122704931202e-02,4.870208723095045267e-01
1.396061543530597859e-01,5.995450794996540766e-01,2.478779881301857446e-01,-1.812824464883345532e-01,8.403535334030470816e-01,6.014950495281152776e-01,8.551028513330555247e-01,9.626374547258679248e-01,5.595680891085716979e-01,3.001470625249600399e-01,3.859547662645062549e-01,5.600098310574883609e-01,3.205667907529854421e-01,-1.068248962816429337e+00,5.086292930668975254e-01,8.825912165380463970e-01,-1.177112311602072636e-01,9.324595025114443825e-01,4.061760682138738088e-01
4.747257562552719690e-01,5.321929441226661561e-01,2.171100786683298756e-01,7.156130173664443372e-01,6.980098809903997337e-01,2.928462865704893892e-01,5.023154552540758377e-01,5.249855956703776139e-01,2.697836662666629470e-01,9.956183105996260219e-01,3.957495970671980889e-01,3.741010548018555149e-01,1.586940629322821927e-01,6.419889202394087890e-01,5.105383783970789402e-01,1.804845011060822804e-02,1.053339425883807801e+00,5.785920027709646751e-01,2.245319019406475936e-01
5.029465756803799120e-02,4.573428087905152539e-01,3.609168846743266434e-01,3.929466136898397410e-01,7.444182273011017426e-01,7.142383135361630719e-01,2.899411931019256206e-01,2.131936514294340834e-01,7.345752478998243129e-01,7.906718785003744587e-01,7.143344748377105091e-01,8.043158020066520919e-02,3.032247531708712751e-01,1.142199426501596116e-01,3.377470832507374343e-01,4.625361872987005518e-01,5.756292960872636533e-01,1.186352246676792177e+00,1.834093305175829303e-01
-9.836489707490725376e-02,1.332579852260366571e-01,3.827448305793926253e-01,9.082839370969291171e-01,4.646806918493263661e-01,4.054992983054561684e-01,7.717257575445857221e-01,-2.546093682877555997e-01,4.559243417316202751e-01,-3.781304497103777501e-02,3.603639402336067388e-01,6.278170053625320435e-01,1.442897048793946591e-01,5.415151564438056564e-01,4.092461746597286232e-01,4.735101500169564548e-01,6.819391266272690766e-01,-3.052223333432697583e-01,6.785400940728517627e-01
5.966331838632880080e-01,9.593828178275691787e-01,6.582553058525290046e-01,6.459695000004972432e-01,5.499019758938290536e-01,4.565850280966243790e-01,4.299133027999834655e-01,6.705056039945854751e-01,8.730776082859640352e-01,-7.571889449500389668e-01,4.824664939995273460e-01,6.178283530875814389e-01,9.927058959716403841e-01,7.147756752229506017e-01,1.175254267790540874e+00,7.963452328031035699e-02,8.338543600285494573e-02,2.381129379668006085e-01,7.644956054116421873e-01
1.087548104488456735e+00,3.649526129835185539e-01,9.509104451064078756e-01,2.150952944886854179e-01,6.553034434024752608e-01,1.856072049644625632e-01,-3.240157907832331152e-01,2.369241319339557561e-01,6.177162291491632429e-01,4.561971449268585332e-01,-1.889000659579146424e-01,1.097655382941275848e+00,-1.448630364829646688e-01,7.691062588171488912e-01,2.373617293044393839e-01,9.946047627852843132e-01,7.674946156206630121e-01,4.925043593092489069e-01,2.549555569243039943e-01
4.553560598690151728e-01,4.201638658557376171e-01,6.370198384359684884e-02,-4.497822005323903923e-03,3.004641046596446818e-01,1.022641769031238157e+00,7.296969107765070017e-01,1.113425526725629666e+00,3.936629039466440494e-01,5.547004784908330377e-01,8.880186130204611450e-01,2.368097280145684269e-01,5.016962964553250970e-01,7.141338628461721960e-01,4.915194652954220367e-02,8.320818874984332869e-02,1.874909231190727832e-01,2.003734921602941532e-01,2.844305163970451966e-01
3.320406851022206784e-01,6.042706469469069086e-01,9.720265514808303087e-02,6.957089870549265642e-01,1.669835873852089092e-01,-1.515291874028841246e-01,4.940805272189697228e-01,6.540352878399264824e-01,5.509995814384102131e-01,4.816205466811694924e-01,3.000459364858626965e-01,2.708843185743680104e-01,8.396923302460865823e-01,5.358240419630128093e-01,5.620691898998576574e-01,3.795417104309471990e-01,3.576085409353462752e-01,-1.124212013876050159e-01,2.492238614200242286e-01
3.711836792682058350e-01,3.068074867586522703e-01,4.023835610987237521e-01,3.858616933455423226e-01,6.978656135924485859e-01,8.267882866222098226e-01,4.615415996681986321e-01,8.218305445091879102e-01,2.134063187738781397e-01,4.167404076263893087e-01,6.765212370460369495e-01,1.009428688721314860e+00,1.636702205033027380e-01,3.552878060477285271e-01,6.601619102573612341e-02,3.475005052813789908e-01,1.842355334687266477e-01,1.091289596567763809e-01,3.113157042627653914e-01
